RentalID,Date,Year,Month,IsSeason,IsWeekend,VehicleType,RentalDays,DailyPriceLKR,TotalPriceLKR,CustomerType,Notes
2522,2024-08-27,2024,8,0,0,Bike,1,1350.0,1350.0,,
2523,2024-08-28,2024,8,0,0,Car,2,4950.0,9900.0,,
2524,2024-08-28,2024,8,0,0,Car,1,4950.0,4950.0,,
2525,2024-08-28,2024,8,0,0,Car,1,4950.0,4950.0,,
2526,2024-08-28,2024,8,0,0,Car,2,4950.0,9900.0,,
2527,2024-08-29,2024,8,0,0,Bike,1,1350.0,1350.0,,
2528,2024-08-29,2024,8,0,0,Car,2,4950.0,9900.0,,
2529,2024-08-30,2024,8,0,0,Bike,1,1350.0,1350.0,,
2530,2024-08-30,2024,8,0,0,Bike,1,1350.0,1350.0,,
2531,2024-08-30,2024,8,0,0,Car,1,4950.0,4950.0,,
2532,2024-08-30,2024,8,0,0,Tuk Tuk,1,2700.0,2700.0,,
2533,2024-08-30,2024,8,0,0,Bike,2,1350.0,2700.0,,
2534,2024-08-31,2024,8,0,1,Bike,1,1350.0,1350.0,,
2535,2024-09-01,2024,9,0,1,Bike,2,1350.0,2700.0,,
2536,2024-09-01,2024,9,0,1,Bike,1,1350.0,1350.0,,
2537,2024-09-01,2024,9,0,1,Bike,2,1350.0,2700.0,,
2538,2024-09-01,2024,9,0,1,Car,1,4950.0,4950.0,,
2539,2024-09-02,2024,9,0,0,Car,2,4950.0,9900.0,,
2540,2024-09-02,2024,9,0,0,Car,1,4950.0,4950.0,,
2541,2024-09-02,2024,9,0,0,Bike,1,1350.0,1350.0,,
2542,2024-09-03,2024,9,0,0,Tuk Tuk,2,2700.0,5400.0,,
2543,2024-09-03,2024,9,0,0,Tuk Tuk,2,2700.0,5400.0,,
2544,2024-09-04,2024,9,0,0,Bike,1,1350.0,1350.0,,
2545,2024-09-04,2024,9,0,0,Bike,1,1350.0,1350.0,,
2546,2024-09-04,2024,9,0,0,Bike,1,1350.0,1350.0,,
2547,2024-09-05,2024,9,0,0,Tuk Tuk,1,2700.0,2700.0,,
2548,2024-09-05,2024,9,0,0,Bike,2,1350.0,2700.0,,
2549,2024-09-05,2024,9,0,0,Car,2,4950.0,9900.0,,
2550,2024-09-06,2024,9,0,0,Bike,2,1350.0,2700.0,,
2551,2024-09-06,2024,9,0,0,Bike,1,1350.0,1350.0,,
2552,2024-09-06,2024,9,0,0,Bike,1,1350.0,1350.0,,
2553,2024-09-06,2024,9,0,0,Bike,2,1350.0,2700.0,,
2554,2024-09-08,2024,9,0,1,Bike,1,1350.0,1350.0,,
2555,2024-09-08,2024,9,0,1,Bike,2,1350.0,2700.0,,
2556,2024-09-08,2024,9,0,1,Bike,1,1350.0,1350.0,,
2557,2024-09-09,2024,9,0,0,Car,1,4950.0,4950.0,,
2558,2024-09-09,2024,9,0,0,Bike,2,1350.0,2700.0,,
2559,2024-09-09,2024,9,0,0,Bike,2,1350.0,2700.0,,
2560,2024-09-09,2024,9,0,0,Bike,1,1350.0,1350.0,,
2561,2024-09-09,2024,9,0,0,Tuk Tuk,1,2700.0,2700.0,,
2562,2024-09-10,2024,9,0,0,Car,2,4950.0,9900.0,,
2563,2024-09-10,2024,9,0,0,Bike,1,1350.0,1350.0,,
2564,2024-09-11,2024,9,0,0,Car,2,4950.0,9900.0,,
2565,2024-09-11,2024,9,0,0,Bike,1,1350.0,1350.0,,
2566,2024-09-11,2024,9,0,0,Tuk Tuk,1,2700.0,2700.0,,
2567,2024-09-12,2024,9,0,0,Bike,1,1350.0,1350.0,,
2568,2024-09-12,2024,9,0,0,Bike,1,1350.0,1350.0,,
2569,2024-09-12,2024,9,0,0,Bike,2,1350.0,2700.0,,
2570,2024-09-12,2024,9,0,0,Bike,2,1350.0,2700.0,,
2571,2024-09-13,2024,9,0,0,Tuk Tuk,1,2700.0,2700.0,,
2572,2024-09-13,2024,9,0,0,Bike,2,1350.0,2700.0,,
2573,2024-09-13,2024,9,0,0,Car,1,4950.0,4950.0,,
2574,2024-09-14,2024,9,0,1,Bike,2,1350.0,2700.0,,
2575,2024-09-14,2024,9,0,1,Bike,2,1350.0,2700.0,,
2576,2024-09-14,2024,9,0,1,Car,1,4950.0,4950.0,,
2577,2024-09-14,2024,9,0,1,Bike,1,1350.0,1350.0,,
2578,2024-09-15,2024,9,0,1,Car,2,4950.0,9900.0,,
2579,2024-09-15,2024,9,0,1,Tuk Tuk,2,2700.0,5400.0,,
2580,2024-09-15,2024,9,0,1,Bike,2,1350.0,2700.0,,
2581,2024-09-16,2024,9,0,0,Bike,2,1350.0,2700.0,,
2582,2024-09-17,2024,9,0,0,Bike,2,1350.0,2700.0,,
2583,2024-09-17,2024,9,0,0,Tuk Tuk,1,2700.0,2700.0,,
2584,2024-09-17,2024,9,0,0,Tuk Tuk,2,2700.0,5400.0,,
2585,2024-09-18,2024,9,0,0,Bike,1,1350.0,1350.0,,
2586,2024-09-18,2024,9,0,0,Bike,1,1350.0,1350.0,,
2587,2024-09-19,2024,9,0,0,Car,1,4950.0,4950.0,,
2588,2024-09-19,2024,9,0,0,Bike,1,1350.0,1350.0,,
2589,2024-09-19,2024,9,0,0,Bike,1,1350.0,1350.0,,
2590,2024-09-20,2024,9,0,0,Bike,1,1350.0,1350.0,,
2591,2024-09-20,2024,9,0,0,Bike,2,1350.0,2700.0,,
2592,2024-09-20,2024,9,0,0,Bike,2,1350.0,2700.0,,
2593,2024-09-20,2024,9,0,0,Car,1,4950.0,4950.0,,
2594,2024-09-21,2024,9,0,1,Car,1,4950.0,4950.0,,
2595,2024-09-21,2024,9,0,1,Tuk Tuk,1,2700.0,2700.0,,
2596,2024-09-22,2024,9,0,1,Car,2,4950.0,9900.0,,
2597,2024-09-22,2024,9,0,1,Bike,2,1350.0,2700.0,,
2598,2024-09-22,2024,9,0,1,Bike,1,1350.0,1350.0,,
2599,2024-09-23,2024,9,0,0,Tuk Tuk,1,2700.0,2700.0,,
2600,2024-09-23,2024,9,0,0,Bike,2,1350.0,2700.0,,
2601,2024-09-24,2024,9,0,0,Bike,1,1350.0,1350.0,,
2602,2024-09-24,2024,9,0,0,Tuk Tuk,1,2700.0,2700.0,,
2603,2024-09-24,2024,9,0,0,Car,2,4950.0,9900.0,,
2604,2024-09-24,2024,9,0,0,Bike,1,1350.0,1350.0,,
2605,2024-09-25,2024,9,0,0,Tuk Tuk,2,2700.0,5400.0,,
2606,2024-09-25,2024,9,0,0,Bike,2,1350.0,2700.0,,
2607,2024-09-25,2024,9,0,0,Car,1,4950.0,4950.0,,
2608,2024-09-26,2024,9,0,0,Bike,1,1350.0,1350.0,,
2609,2024-09-26,2024,9,0,0,Car,2,4950.0,9900.0,,
2610,2024-09-26,2024,9,0,0,Bike,1,1350.0,1350.0,,
2611,2024-09-27,2024,9,0,0,Bike,1,1350.0,1350.0,,
2612,2024-09-27,2024,9,0,0,Bike,2,1350.0,2700.0,,
2613,2024-09-28,2024,9,0,1,Bike,2,1350.0,2700.0,,
2614,2024-09-28,2024,9,0,1,Bike,1,1350.0,1350.0,,
2615,2024-09-28,2024,9,0,1,Car,2,4950.0,9900.0,,
2616,2024-09-28,2024,9,0,1,Bike,2,1350.0,2700.0,,
2617,2024-09-29,2024,9,0,1,Car,1,4950.0,4950.0,,
2618,2024-09-29,2024,9,0,1,Car,2,4950.0,9900.0,,
2619,2024-09-30,2024,9,0,0,Bike,2,1350.0,2700.0,,
2620,2024-09-30,2024,9,0,0,Tuk Tuk,1,2700.0,2700.0,,
2621,2024-09-30,2024,9,0,0,Bike,2,1350.0,2700.0,,
2622,2024-09-30,2024,9,0,0,Car,1,4950.0,4950.0,,
2623,2024-09-30,2024,9,0,0,Bike,1,1350.0,1350.0,,
2624,2024-10-01,2024,10,1,0,Car,3,6050.0,18150.0,,
2625,2024-10-01,2024,10,1,0,Car,4,6050.0,24200.0,,
2626,2024-10-01,2024,10,1,0,Bike,3,1650.0,4950.0,,
2627,2024-10-01,2024,10,1,0,Car,3,6050.0,18150.0,,
2628,2024-10-01,2024,10,1,0,Car,4,6050.0,24200.0,,
2629,2024-10-01,2024,10,1,0,Bike,1,1650.0,1650.0,,
2630,2024-10-02,2024,10,1,0,Bike,3,1650.0,4950.0,,
2631,2024-10-02,2024,10,1,0,Bike,1,1650.0,1650.0,,
2632,2024-10-02,2024,10,1,0,Bike,1,1650.0,1650.0,,
2633,2024-10-02,2024,10,1,0,Bike,3,1650.0,4950.0,,
2634,2024-10-02,2024,10,1,0,Bike,3,1650.0,4950.0,,
2635,2024-10-02,2024,10,1,0,Tuk Tuk,4,3300.0,13200.0,,
2636,2024-10-02,2024,10,1,0,Tuk Tuk,2,3300.0,6600.0,,
2637,2024-10-02,2024,10,1,0,Bike,3,1650.0,4950.0,,
2638,2024-10-02,2024,10,1,0,Car,1,6050.0,6050.0,,
2639,2024-10-02,2024,10,1,0,Car,2,6050.0,12100.0,,
2640,2024-10-03,2024,10,1,0,Car,1,6050.0,6050.0,,
2641,2024-10-03,2024,10,1,0,Bike,4,1650.0,6600.0,,
2642,2024-10-03,2024,10,1,0,Bike,4,1650.0,6600.0,,
2643,2024-10-03,2024,10,1,0,Bike,2,1650.0,3300.0,,
2644,2024-10-04,2024,10,1,0,Car,1,6050.0,6050.0,,
2645,2024-10-04,2024,10,1,0,Bike,4,1650.0,6600.0,,
2646,2024-10-04,2024,10,1,0,Bike,4,1650.0,6600.0,,
2647,2024-10-04,2024,10,1,0,Tuk Tuk,3,3300.0,9900.0,,
2648,2024-10-04,2024,10,1,0,Bike,3,1650.0,4950.0,,
2649,2024-10-04,2024,10,1,0,Car,2,6050.0,12100.0,,
2650,2024-10-04,2024,10,1,0,Tuk Tuk,1,3300.0,3300.0,,
2651,2024-10-04,2024,10,1,0,Tuk Tuk,1,3300.0,3300.0,,
2652,2024-10-05,2024,10,1,1,Tuk Tuk,3,3300.0,9900.0,,
2653,2024-10-05,2024,10,1,1,Car,2,6050.0,12100.0,,
2654,2024-10-05,2024,10,1,1,Bike,2,1650.0,3300.0,,
2655,2024-10-05,2024,10,1,1,Car,3,6050.0,18150.0,,
2656,2024-10-05,2024,10,1,1,Bike,3,1650.0,4950.0,,
2657,2024-10-05,2024,10,1,1,Bike,3,1650.0,4950.0,,
2658,2024-10-05,2024,10,1,1,Tuk Tuk,3,3300.0,9900.0,,
2659,2024-10-05,2024,10,1,1,Car,4,6050.0,24200.0,,
2660,2024-10-06,2024,10,1,1,Bike,4,1650.0,6600.0,,
2661,2024-10-06,2024,10,1,1,Car,2,6050.0,12100.0,,
2662,2024-10-06,2024,10,1,1,Car,4,6050.0,24200.0,,
2663,2024-10-06,2024,10,1,1,Tuk Tuk,1,3300.0,3300.0,,
2664,2024-10-06,2024,10,1,1,Bike,1,1650.0,1650.0,,
2665,2024-10-06,2024,10,1,1,Bike,4,1650.0,6600.0,,
2666,2024-10-06,2024,10,1,1,Bike,4,1650.0,6600.0,,
2667,2024-10-06,2024,10,1,1,Car,2,6050.0,12100.0,,
2668,2024-10-07,2024,10,1,0,Car,3,6050.0,18150.0,,
2669,2024-10-07,2024,10,1,0,Tuk Tuk,3,3300.0,9900.0,,
2670,2024-10-07,2024,10,1,0,Tuk Tuk,2,3300.0,6600.0,,
2671,2024-10-07,2024,10,1,0,Tuk Tuk,3,3300.0,9900.0,,
2672,2024-10-07,2024,10,1,0,Bike,1,1650.0,1650.0,,
2673,2024-10-08,2024,10,1,0,Bike,4,1650.0,6600.0,,
2674,2024-10-08,2024,10,1,0,Tuk Tuk,1,3300.0,3300.0,,
2675,2024-10-08,2024,10,1,0,Bike,4,1650.0,6600.0,,
2676,2024-10-08,2024,10,1,0,Tuk Tuk,4,3300.0,13200.0,,
2677,2024-10-08,2024,10,1,0,Bike,1,1650.0,1650.0,,
2678,2024-10-09,2024,10,1,0,Tuk Tuk,4,3300.0,13200.0,,
2679,2024-10-09,2024,10,1,0,Bike,3,1650.0,4950.0,,
2680,2024-10-09,2024,10,1,0,Tuk Tuk,4,3300.0,13200.0,,
2681,2024-10-09,2024,10,1,0,Bike,1,1650.0,1650.0,,
2682,2024-10-09,2024,10,1,0,Car,1,6050.0,6050.0,,
2683,2024-10-09,2024,10,1,0,Bike,1,1650.0,1650.0,,
2684,2024-10-09,2024,10,1,0,Car,2,6050.0,12100.0,,
2685,2024-10-09,2024,10,1,0,Tuk Tuk,1,3300.0,3300.0,,
2686,2024-10-10,2024,10,1,0,Car,1,6050.0,6050.0,,
2687,2024-10-10,2024,10,1,0,Car,2,6050.0,12100.0,,
2688,2024-10-10,2024,10,1,0,Tuk Tuk,4,3300.0,13200.0,,
2689,2024-10-10,2024,10,1,0,Bike,4,1650.0,6600.0,,
2690,2024-10-10,2024,10,1,0,Car,3,6050.0,18150.0,,
2691,2024-10-10,2024,10,1,0,Bike,4,1650.0,6600.0,,
2692,2024-10-10,2024,10,1,0,Bike,4,1650.0,6600.0,,
2693,2024-10-10,2024,10,1,0,Car,1,6050.0,6050.0,,
2694,2024-10-10,2024,10,1,0,Tuk Tuk,2,3300.0,6600.0,,
2695,2024-10-10,2024,10,1,0,Bike,3,1650.0,4950.0,,
2696,2024-10-11,2024,10,1,0,Bike,3,1650.0,4950.0,,
2697,2024-10-11,2024,10,1,0,Bike,3,1650.0,4950.0,,
2698,2024-10-11,2024,10,1,0,Bike,4,1650.0,6600.0,,
2699,2024-10-11,2024,10,1,0,Tuk Tuk,4,3300.0,13200.0,,
2700,2024-10-12,2024,10,1,1,Bike,4,1650.0,6600.0,,
2701,2024-10-12,2024,10,1,1,Car,4,6050.0,24200.0,,
2702,2024-10-12,2024,10,1,1,Car,4,6050.0,24200.0,,
2703,2024-10-12,2024,10,1,1,Bike,2,1650.0,3300.0,,
2704,2024-10-12,2024,10,1,1,Bike,3,1650.0,4950.0,,
2705,2024-10-12,2024,10,1,1,Tuk Tuk,4,3300.0,13200.0,,
2706,2024-10-13,2024,10,1,1,Bike,2,1650.0,3300.0,,
2707,2024-10-13,2024,10,1,1,Bike,2,1650.0,3300.0,,
2708,2024-10-13,2024,10,1,1,Car,3,6050.0,18150.0,,
2709,2024-10-13,2024,10,1,1,Bike,1,1650.0,1650.0,,
2710,2024-10-13,2024,10,1,1,Car,2,6050.0,12100.0,,
2711,2024-10-13,2024,10,1,1,Car,4,6050.0,24200.0,,
2712,2024-10-13,2024,10,1,1,Bike,4,1650.0,6600.0,,
2713,2024-10-13,2024,10,1,1,Car,3,6050.0,18150.0,,
2714,2024-10-14,2024,10,1,0,Bike,3,1650.0,4950.0,,
2715,2024-10-14,2024,10,1,0,Tuk Tuk,2,3300.0,6600.0,,
2716,2024-10-14,2024,10,1,0,Tuk Tuk,4,3300.0,13200.0,,
2717,2024-10-14,2024,10,1,0,Tuk Tuk,1,3300.0,3300.0,,
2718,2024-10-15,2024,10,1,0,Tuk Tuk,1,3300.0,3300.0,,
2719,2024-10-15,2024,10,1,0,Car,4,6050.0,24200.0,,
2720,2024-10-15,2024,10,1,0,Tuk Tuk,4,3300.0,13200.0,,
2721,2024-10-15,2024,10,1,0,Bike,1,1650.0,1650.0,,
2722,2024-10-16,2024,10,1,0,Car,4,6050.0,24200.0,,
2723,2024-10-16,2024,10,1,0,Bike,2,1650.0,3300.0,,
2724,2024-10-16,2024,10,1,0,Tuk Tuk,1,3300.0,3300.0,,
2725,2024-10-16,2024,10,1,0,Car,3,6050.0,18150.0,,
2726,2024-10-17,2024,10,1,0,Tuk Tuk,4,3300.0,13200.0,,
2727,2024-10-17,2024,10,1,0,Car,4,6050.0,24200.0,,
2728,2024-10-17,2024,10,1,0,Tuk Tuk,1,3300.0,3300.0,,
2729,2024-10-17,2024,10,1,0,Car,1,6050.0,6050.0,,
2730,2024-10-17,2024,10,1,0,Car,4,6050.0,24200.0,,
2731,2024-10-17,2024,10,1,0,Car,4,6050.0,24200.0,,
2732,2024-10-17,2024,10,1,0,Tuk Tuk,4,3300.0,13200.0,,
2733,2024-10-17,2024,10,1,0,Bike,3,1650.0,4950.0,,
2734,2024-10-18,2024,10,1,0,Car,4,6050.0,24200.0,,
2735,2024-10-18,2024,10,1,0,Bike,3,1650.0,4950.0,,
2736,2024-10-18,2024,10,1,0,Bike,1,1650.0,1650.0,,
2737,2024-10-18,2024,10,1,0,Tuk Tuk,2,3300.0,6600.0,,
2738,2024-10-18,2024,10,1,0,Car,4,6050.0,24200.0,,
2739,2024-10-18,2024,10,1,0,Tuk Tuk,3,3300.0,9900.0,,
2740,2024-10-19,2024,10,1,1,Bike,4,1650.0,6600.0,,
2741,2024-10-19,2024,10,1,1,Bike,1,1650.0,1650.0,,
2742,2024-10-19,2024,10,1,1,Tuk Tuk,2,3300.0,6600.0,,
2743,2024-10-19,2024,10,1,1,Bike,3,1650.0,4950.0,,
2744,2024-10-19,2024,10,1,1,Bike,1,1650.0,1650.0,,
2745,2024-10-19,2024,10,1,1,Car,4,6050.0,24200.0,,
2746,2024-10-19,2024,10,1,1,Bike,3,1650.0,4950.0,,
2747,2024-10-20,2024,10,1,1,Bike,2,1650.0,3300.0,,
2748,2024-10-20,2024,10,1,1,Tuk Tuk,3,3300.0,9900.0,,
2749,2024-10-20,2024,10,1,1,Tuk Tuk,2,3300.0,6600.0,,
2750,2024-10-20,2024,10,1,1,Bike,2,1650.0,3300.0,,
2751,2024-10-20,2024,10,1,1,Car,1,6050.0,6050.0,,
2752,2024-10-20,2024,10,1,1,Car,2,6050.0,12100.0,,
2753,2024-10-20,2024,10,1,1,Bike,2,1650.0,3300.0,,
2754,2024-10-20,2024,10,1,1,Bike,4,1650.0,6600.0,,
2755,2024-10-21,2024,10,1,0,Bike,2,1650.0,3300.0,,
2756,2024-10-21,2024,10,1,0,Tuk Tuk,1,3300.0,3300.0,,
2757,2024-10-21,2024,10,1,0,Bike,4,1650.0,6600.0,,
2758,2024-10-21,2024,10,1,0,Car,2,6050.0,12100.0,,
2759,2024-10-21,2024,10,1,0,Tuk Tuk,2,3300.0,6600.0,,
2760,2024-10-21,2024,10,1,0,Bike,3,1650.0,4950.0,,
2761,2024-10-21,2024,10,1,0,Car,1,6050.0,6050.0,,
2762,2024-10-21,2024,10,1,0,Tuk Tuk,4,3300.0,13200.0,,
2763,2024-10-21,2024,10,1,0,Bike,1,1650.0,1650.0,,
2764,2024-10-21,2024,10,1,0,Bike,2,1650.0,3300.0,,
2765,2024-10-22,2024,10,1,0,Bike,2,1650.0,3300.0,,
2766,2024-10-22,2024,10,1,0,Bike,2,1650.0,3300.0,,
2767,2024-10-22,2024,10,1,0,Bike,4,1650.0,6600.0,,
2768,2024-10-22,2024,10,1,0,Tuk Tuk,3,3300.0,9900.0,,
2769,2024-10-22,2024,10,1,0,Car,3,6050.0,18150.0,,
2770,2024-10-22,2024,10,1,0,Tuk Tuk,1,3300.0,3300.0,,
2771,2024-10-23,2024,10,1,0,Bike,1,1650.0,1650.0,,
2772,2024-10-23,2024,10,1,0,Car,4,6050.0,24200.0,,
2773,2024-10-23,2024,10,1,0,Tuk Tuk,4,3300.0,13200.0,,
2774,2024-10-23,2024,10,1,0,Bike,2,1650.0,3300.0,,
2775,2024-10-23,2024,10,1,0,Car,1,6050.0,6050.0,,
2776,2024-10-23,2024,10,1,0,Car,4,6050.0,24200.0,,
2777,2024-10-23,2024,10,1,0,Tuk Tuk,3,3300.0,9900.0,,
2778,2024-10-24,2024,10,1,0,Tuk Tuk,3,3300.0,9900.0,,
2779,2024-10-24,2024,10,1,0,Car,4,6050.0,24200.0,,
2780,2024-10-24,2024,10,1,0,Bike,3,1650.0,4950.0,,
2781,2024-10-24,2024,10,1,0,Car,3,6050.0,18150.0,,
2782,2024-10-24,2024,10,1,0,Bike,4,1650.0,6600.0,,
2783,2024-10-24,2024,10,1,0,Tuk Tuk,2,3300.0,6600.0,,
2784,2024-10-24,2024,10,1,0,Bike,4,1650.0,6600.0,,
2785,2024-10-24,2024,10,1,0,Tuk Tuk,3,3300.0,9900.0,,
2786,2024-10-24,2024,10,1,0,Car,4,6050.0,24200.0,,
2787,2024-10-25,2024,10,1,0,Tuk Tuk,1,3300.0,3300.0,,
2788,2024-10-25,2024,10,1,0,Car,3,6050.0,18150.0,,
2789,2024-10-25,2024,10,1,0,Car,3,6050.0,18150.0,,
2790,2024-10-25,2024,10,1,0,Car,1,6050.0,6050.0,,
2791,2024-10-25,2024,10,1,0,Car,2,6050.0,12100.0,,
2792,2024-10-25,2024,10,1,0,Bike,3,1650.0,4950.0,,
2793,2024-10-25,2024,10,1,0,Bike,4,1650.0,6600.0,,
2794,2024-10-26,2024,10,1,1,Bike,4,1650.0,6600.0,,
2795,2024-10-26,2024,10,1,1,Car,1,6050.0,6050.0,,
2796,2024-10-26,2024,10,1,1,Bike,2,1650.0,3300.0,,
2797,2024-10-26,2024,10,1,1,Bike,1,1650.0,1650.0,,
2798,2024-10-26,2024,10,1,1,Tuk Tuk,3,3300.0,9900.0,,
2799,2024-10-26,2024,10,1,1,Car,3,6050.0,18150.0,,
2800,2024-10-26,2024,10,1,1,Bike,1,1650.0,1650.0,,
2801,2024-10-26,2024,10,1,1,Car,2,6050.0,12100.0,,
2802,2024-10-26,2024,10,1,1,Tuk Tuk,1,3300.0,3300.0,,
2803,2024-10-26,2024,10,1,1,Tuk Tuk,2,3300.0,6600.0,,
2804,2024-10-27,2024,10,1,1,Bike,3,1650.0,4950.0,,
2805,2024-10-27,2024,10,1,1,Bike,1,1650.0,1650.0,,
2806,2024-10-27,2024,10,1,1,Bike,4,1650.0,6600.0,,
2807,2024-10-27,2024,10,1,1,Car,1,6050.0,6050.0,,
2808,2024-10-27,2024,10,1,1,Car,2,6050.0,12100.0,,
2809,2024-10-27,2024,10,1,1,Bike,4,1650.0,6600.0,,
2810,2024-10-27,2024,10,1,1,Bike,1,1650.0,1650.0,,
2811,2024-10-27,2024,10,1,1,Car,2,6050.0,12100.0,,
2812,2024-10-27,2024,10,1,1,Bike,2,1650.0,3300.0,,
2813,2024-10-28,2024,10,1,0,Car,1,6050.0,6050.0,,
2814,2024-10-28,2024,10,1,0,Car,4,6050.0,24200.0,,
2815,2024-10-28,2024,10,1,0,Tuk Tuk,1,3300.0,3300.0,,
2816,2024-10-29,2024,10,1,0,Tuk Tuk,4,3300.0,13200.0,,
2817,2024-10-29,2024,10,1,0,Bike,1,1650.0,1650.0,,
2818,2024-10-29,2024,10,1,0,Tuk Tuk,4,3300.0,13200.0,,
2819,2024-10-29,2024,10,1,0,Tuk Tuk,3,3300.0,9900.0,,
2820,2024-10-29,2024,10,1,0,Bike,1,1650.0,1650.0,,
2821,2024-10-29,2024,10,1,0,Bike,1,1650.0,1650.0,,
2822,2024-10-29,2024,10,1,0,Car,4,6050.0,24200.0,,
2823,2024-10-29,2024,10,1,0,Tuk Tuk,2,3300.0,6600.0,,
2824,2024-10-29,2024,10,1,0,Tuk Tuk,4,3300.0,13200.0,,
2825,2024-10-29,2024,10,1,0,Bike,2,1650.0,3300.0,,
2826,2024-10-30,2024,10,1,0,Car,3,6050.0,18150.0,,
2827,2024-10-30,2024,10,1,0,Car,2,6050.0,12100.0,,
2828,2024-10-30,2024,10,1,0,Tuk Tuk,4,3300.0,13200.0,,
2829,2024-10-30,2024,10,1,0,Bike,4,1650.0,6600.0,,
2830,2024-10-30,2024,10,1,0,Car,4,6050.0,24200.0,,
2831,2024-10-30,2024,10,1,0,Bike,2,1650.0,3300.0,,
2832,2024-10-31,2024,10,1,0,Car,1,6050.0,6050.0,,
2833,2024-11-01,2024,11,1,0,Bike,3,1650.0,4950.0,,
2834,2024-11-01,2024,11,1,0,Bike,2,1650.0,3300.0,,
2835,2024-11-01,2024,11,1,0,Car,1,6050.0,6050.0,,
2836,2024-11-02,2024,11,1,1,Car,4,6050.0,24200.0,,
2837,2024-11-02,2024,11,1,1,Car,4,6050.0,24200.0,,
2838,2024-11-02,2024,11,1,1,Tuk Tuk,4,3300.0,13200.0,,
2839,2024-11-02,2024,11,1,1,Tuk Tuk,3,3300.0,9900.0,,
2840,2024-11-03,2024,11,1,1,Car,4,6050.0,24200.0,,
2841,2024-11-03,2024,11,1,1,Bike,2,1650.0,3300.0,,
2842,2024-11-03,2024,11,1,1,Bike,1,1650.0,1650.0,,
2843,2024-11-03,2024,11,1,1,Bike,3,1650.0,4950.0,,
2844,2024-11-03,2024,11,1,1,Tuk Tuk,4,3300.0,13200.0,,
2845,2024-11-03,2024,11,1,1,Tuk Tuk,1,3300.0,3300.0,,
2846,2024-11-03,2024,11,1,1,Tuk Tuk,3,3300.0,9900.0,,
2847,2024-11-03,2024,11,1,1,Tuk Tuk,1,3300.0,3300.0,,
2848,2024-11-03,2024,11,1,1,Bike,2,1650.0,3300.0,,
2849,2024-11-03,2024,11,1,1,Bike,1,1650.0,1650.0,,
2850,2024-11-04,2024,11,1,0,Bike,3,1650.0,4950.0,,
2851,2024-11-04,2024,11,1,0,Tuk Tuk,2,3300.0,6600.0,,
2852,2024-11-04,2024,11,1,0,Bike,4,1650.0,6600.0,,
2853,2024-11-04,2024,11,1,0,Bike,4,1650.0,6600.0,,
2854,2024-11-04,2024,11,1,0,Bike,4,1650.0,6600.0,,
2855,2024-11-04,2024,11,1,0,Bike,3,1650.0,4950.0,,
2856,2024-11-04,2024,11,1,0,Bike,1,1650.0,1650.0,,
2857,2024-11-04,2024,11,1,0,Tuk Tuk,2,3300.0,6600.0,,
2858,2024-11-04,2024,11,1,0,Bike,4,1650.0,6600.0,,
2859,2024-11-04,2024,11,1,0,Bike,3,1650.0,4950.0,,
2860,2024-11-04,2024,11,1,0,Bike,4,1650.0,6600.0,,
2861,2024-11-04,2024,11,1,0,Tuk Tuk,3,3300.0,9900.0,,
2862,2024-11-05,2024,11,1,0,Tuk Tuk,1,3300.0,3300.0,,
2863,2024-11-05,2024,11,1,0,Tuk Tuk,2,3300.0,6600.0,,
2864,2024-11-05,2024,11,1,0,Tuk Tuk,2,3300.0,6600.0,,
2865,2024-11-06,2024,11,1,0,Bike,1,1650.0,1650.0,,
2866,2024-11-06,2024,11,1,0,Bike,4,1650.0,6600.0,,
2867,2024-11-06,2024,11,1,0,Bike,2,1650.0,3300.0,,
2868,2024-11-07,2024,11,1,0,Car,2,6050.0,12100.0,,
2869,2024-11-07,2024,11,1,0,Tuk Tuk,3,3300.0,9900.0,,
2870,2024-11-07,2024,11,1,0,Car,4,6050.0,24200.0,,
2871,2024-11-07,2024,11,1,0,Bike,4,1650.0,6600.0,,
2872,2024-11-07,2024,11,1,0,Car,1,6050.0,6050.0,,
2873,2024-11-07,2024,11,1,0,Bike,2,1650.0,3300.0,,
2874,2024-11-07,2024,11,1,0,Bike,4,1650.0,6600.0,,
2875,2024-11-08,2024,11,1,0,Car,3,6050.0,18150.0,,
2876,2024-11-08,2024,11,1,0,Bike,2,1650.0,3300.0,,
2877,2024-11-08,2024,11,1,0,Tuk Tuk,3,3300.0,9900.0,,
2878,2024-11-08,2024,11,1,0,Bike,1,1650.0,1650.0,,
2879,2024-11-08,2024,11,1,0,Bike,1,1650.0,1650.0,,
2880,2024-11-09,2024,11,1,1,Car,2,6050.0,12100.0,,
2881,2024-11-09,2024,11,1,1,Tuk Tuk,1,3300.0,3300.0,,
2882,2024-11-09,2024,11,1,1,Tuk Tuk,2,3300.0,6600.0,,
2883,2024-11-09,2024,11,1,1,Car,4,6050.0,24200.0,,
2884,2024-11-09,2024,11,1,1,Bike,1,1650.0,1650.0,,
2885,2024-11-09,2024,11,1,1,Car,1,6050.0,6050.0,,
2886,2024-11-09,2024,11,1,1,Tuk Tuk,1,3300.0,3300.0,,
2887,2024-11-09,2024,11,1,1,Car,1,6050.0,6050.0,,
2888,2024-11-09,2024,11,1,1,Bike,4,1650.0,6600.0,,
